timestamps,S1_PID_0B_IntakeManiAbsPress
377.42615,35
377.6263,34
377.8262,34
378.0262,34
378.22630000000004,34
378.42625,33
378.62625,34
378.82624999999996,35
379.02625,35
379.22630000000004,34
379.42629999999997,34
379.6263,35
379.82635000000005,35
380.02635,34
380.2265,34
380.42655,34
380.62649999999996,33
380.8265,33
381.02655000000004,33
381.22659999999996,34
381.4266,33
381.62645,33
381.82645,34
382.02650000000006,34
382.22655,34
382.42655,34
382.62660000000005,34
382.8266,33
383.02689999999996,32
383.22670000000005,34
383.4267,41
383.6267,51
383.82785,80
384.02675,89
384.2268,89
384.42679999999996,90
384.62685,90
384.82685000000004,90
385.02689999999996,90
385.22695,91
385.42674999999997,91
385.62699999999995,90
385.82680000000005,89
386.02675,90
386.2268,90
386.42679999999996,89
386.62715000000003,89
386.82685000000004,90
387.02684999999997,91
387.22720000000004,91
387.427,92
387.6269,91
387.8269,89
388.02689999999996,88
388.22695,89
388.42715,90
388.62694999999997,90
388.8274,90
389.02745000000004,93
389.22709999999995,94
389.4271,94
389.62705000000005,93
389.82705,92
390.02705000000003,90
390.2274,88
390.4271,87
390.6272,86
390.82735,85
391.0272,85
391.22775,84
391.42724999999996,83
391.62725,82
391.8274,81
392.02750000000003,72
392.22850000000005,65
392.42724999999996,56
392.62725,54
392.82735,43
393.02745000000004,42
393.2273,43
393.4275,44
393.62755000000004,44
393.8274,46
394.02805,48
394.22765000000004,50
394.42735000000005,51
394.62760000000003,53
394.8274,55
395.02755,59
395.22745,62
395.42755,64
395.62755000000004,64
395.82770000000005,66
396.02765,68
396.2278,68
396.42775000000006,68
396.62755000000004,68
396.82755,67
397.02765,67
397.2278,66
397.4276,66
397.6277,63
397.82770000000005,53
398.02785000000006,36
398.2277,33
398.42775000000006,28
398.62765,26
398.8278,26
399.02765,27
399.2277,26
399.42769999999996,25
399.6277,26
399.8278,27
400.02774999999997,27
400.2278,28
400.4279,26
400.6281,36
400.8279,47
401.028,63
401.22799999999995,69
401.42785000000003,74
401.62784999999997,80
401.82785,81
402.028,81
402.22794999999996,81
402.42795,81
402.62800000000004,81
402.82810000000006,81
403.02795000000003,80
403.22799999999995,80
403.428,80
403.62800000000004,81
403.82804999999996,81
404.028,80
404.22805000000005,80
404.42814999999996,81
404.6281,81
404.8283,81
405.0281,80
405.22815,79
405.42814999999996,79
405.62815,79
405.82815000000005,68
406.02815,63
406.2282,63
406.42820000000006,59
406.6282,58
406.82820000000004,58
407.02819999999997,58
407.22825,58
407.42830000000004,59
407.62829999999997,58
407.82849999999996,61
408.02830000000006,54
408.22835,48
408.42835,42
408.62834999999995,32
408.82835,24
409.02840000000003,22
409.22839999999997,22
409.42859999999996,25
409.62845000000004,27
409.82849999999996,28
410.02845,28
410.22965,28
410.6286,29
410.8287,29
411.6287,29
413.2287,82
413.6287,50
413.8287,41
414.22875,33
414.42875000000004,33
414.62879999999996,34
415.2288,35
415.42885,34
415.62885000000006,35
415.82885,36
416.02885000000003,36
416.22889999999995,36
416.4289,37
416.62915,36
416.8289,37
417.0289,37
417.22895000000005,37
417.429,37
417.629,38
417.82894999999996,44
418.02909999999997,47
418.2291,48
418.42904999999996,39
418.62905,36
418.82905000000005,35
419.02909999999997,33
419.2291,31
419.42910000000006,30
419.62915,31
419.82915,32
420.22934999999995,33
420.4293,34
420.62919999999997,34
420.8293,34
421.02930000000003,34
421.22934999999995,33
421.4294,33
421.62940000000003,32
421.8293,33
422.02925000000005,33
422.22934999999995,33
422.4293,33
422.62935000000004,32
422.8301,33
423.02935,33
423.22940000000006,33
423.4294,33
423.62940000000003,33
451.03145000000006,92
451.23135,90
451.43155,92
451.63135,93
451.8315,92
452.0325,88
452.23145,80
452.43155,71
452.63145,69
452.83155,76
453.03155000000004,68
453.2315,67
453.43174999999997,67
453.63149999999996,66
453.83169999999996,65
454.03150000000005,55
454.23154999999997,31
454.43180000000007,27
454.63160000000005,24
454.8316,25
455.03200000000004,27
455.23165000000006,27
455.43165,26
455.63165000000004,26
455.83164999999997,26
456.03165,27
456.2318,32
456.43174999999997,51
456.63185,85
456.83185000000003,93
457.03184999999996,93
457.2318,92
457.43180000000007,92
457.6318,93
457.83214999999996,93
458.0318,94
458.23185,96
458.43185000000005,95
458.63205000000005,94
458.832,92
459.03205,90
459.2319,88
459.43190000000004,87
459.63194999999996,75
459.83209999999997,59
460.03200000000004,59
460.23225,62
460.432,63
460.63210000000004,72
460.83235,75
461.03215,76
461.23215000000005,76
461.43285000000003,77
461.63205000000005,77
461.83209999999997,79
462.0321,78
462.23225,51
462.43235000000004,39
462.63225,32
462.83214999999996,27
463.03319999999997,25
463.23220000000003,26
463.43219999999997,25
463.6322,31
463.83220000000006,42
464.03235000000006,48
464.23225,39
464.43230000000005,31
464.6323,26
464.83225000000004,26
465.03229999999996,26
465.2323,30
465.43235000000004,41
465.63235,47
465.83259999999996,45
466.03245000000004,42
466.2324,41
466.43245,39
466.63245000000006,37
466.8324,36
467.03245000000004,34
467.23275,33
467.4326,32
467.63245000000006,33
467.8325,33
468.03255,32
468.23255000000006,33
468.43255,35
468.63265,35
468.83275000000003,34
469.0327,34
469.23265000000004,34
469.43264999999997,34
469.63265,33
469.83265000000006,33
470.03265,34
470.23305000000005,40
470.43280000000004,46
470.6328,48
470.83295,53
471.03285000000005,50
471.23275,49
471.43275000000006,48
471.6328,49
471.8329,48
472.03274999999996,47
472.23285,47
472.43280000000004,49
472.63284999999996,48
472.83285,47
473.03285000000005,47
473.2329,49
473.4329,48
473.63295000000005,54
473.8329,65
474.03290000000004,67
474.23519999999996,68
474.433,74
474.63300000000004,75
474.83310000000006,76
475.033,75
475.23305000000005,75
475.433,77
475.63305,77
475.83304999999996,78
476.0331,73
476.23310000000004,67
476.43309999999997,64
476.63315,62
476.83310000000006,65
477.03315,66
477.23335,68
477.43320000000006,67
477.6332,71
477.8333,78
478.03319999999997,88
478.23335,93
478.43345,94
478.63325,94
478.8333,94
479.03330000000005,93
479.23384999999996,92
479.43330000000003,92
479.63335000000006,92
479.83349999999996,92
480.03335000000004,92
480.2336,91
480.4335,91
480.6335,90
480.83355000000006,90
481.0335,89
481.23355000000004,88
481.43345,87
481.63355,86
481.83349999999996,84
482.0335,82
482.23365,81
482.43359999999996,80
482.63355,79
482.83355000000006,79
483.03355,79
483.2336,79
483.43359999999996,81
483.63365,77
483.83365000000003,58
484.0336,49
484.23365,49
484.43370000000004,50
484.63530000000003,50
484.8337,50
485.03370000000007,50
485.23395000000005,50
485.43375000000003,50
485.63374999999996,50
485.83385,42
486.03380000000004,38
486.2338,31
486.43385,24
486.63385000000005,22
486.83385,21
487.03395,24
487.23505,24
487.4339,24
487.63390000000004,24
487.83500000000004,25
488.03395,27
488.23395000000005,30
488.43500000000006,35
488.63505,38
488.83500000000004,39
489.03505000000007,39
489.235,38
489.43415000000005,30
489.63505,24
489.83500000000004,22
490.03499999999997,22
490.23505,22
490.43500000000006,23
490.635,26
490.83500000000004,28
491.03505000000007,28
491.235,28
491.43505000000005,28
491.635,29
491.83500000000004,29
492.03499999999997,29
492.235,28
492.43500000000006,28
492.635,28
492.83500000000004,28
493.03495,28
493.235,29
493.43500000000006,28
493.63495,26
493.83500000000004,26
494.03495,27
494.235,27
494.43500000000006,28
494.63495,28
494.83490000000006,27
495.0349,28
495.235,28
495.43494999999996,29
495.63495,34
495.83490000000006,42
496.03495,53
496.235,54
496.43494999999996,58
496.63495,61
496.83500000000004,60
497.0349,59
497.23495,61
497.43494999999996,72
497.63495,81
497.83495000000005,79
498.0349,76
498.23495,72
498.43494999999996,71
498.63495,75
498.83490000000006,84
499.0349,92
499.23495,96
499.43494999999996,96
499.6349,96
499.83490000000006,96
500.0349,96
500.23495,95
500.43494999999996,95
500.635,94
500.83515,94
501.03495,93
501.23495,92
501.43485,92
501.63495,92
501.83490000000006,92
502.0349,91
502.23515,89
502.43510000000003,88
502.63505,87
502.83515,86
503.03495,86
503.235,85
503.43500000000006,85
503.63530000000003,84
503.83505,70
504.03505000000007,66
504.23505,57
504.43510000000003,46
504.63509999999997,44
504.8351,45
505.03520000000003,49
505.23515,49
505.43515,50
505.63525000000004,50
505.83529999999996,50
506.03520000000003,50
506.23519999999996,50
506.43545000000006,49
506.63605000000007,42
506.83540000000005,37
507.03525,36
507.23530000000005,32
507.4353,24
507.63530000000003,22
507.83540000000005,29
508.0354,36
508.2354,43
508.43545000000006,54
508.6354,64
508.8355,68
509.0354,70
509.23555,72
509.43545000000006,72
509.6355,71
509.83545000000004,78
510.03550000000007,77
510.23555,76
510.43565,76
510.63560000000007,74
510.83565,74
511.03565000000003,74
511.23564999999996,75
511.43565,75
511.63560000000007,74
511.8357,74
512.03575,74
512.2358,75
512.4358,75
512.6357,75
512.8357,74
513.0358,74
513.23575,74
513.43585,74
513.63575,74
513.83575,68
514.03605,52
514.2358,44
514.4358,33
514.6358,24
514.8359,20
515.0359,19
515.23595,19
515.4359000000001,24
515.63595,35
515.83585,42
516.0359500000001,50
516.236,55
516.43595,56
516.63595,61
516.83595,57
517.0359500000001,63
517.236,68
517.436,67
517.636,73
517.836,60
518.03605,69
518.2361500000001,70
518.43615,78
518.6360500000001,74
518.8361,77
519.03635,79
519.2361500000001,77
519.43615,76
519.63615,76
519.8362,74
520.0362,74
520.23625,73
520.4363500000001,72
520.6365000000001,58
520.83635,43
521.03635,39
521.2375000000001,39
521.4364,40
521.6363,39
521.8363,38
522.0363,39
522.23635,39
522.43655,34
522.63645,30
522.83635,25
523.03635,23
523.2364,24
523.43645,26
523.63655,28
523.83655,38
524.0364500000001,44
524.2365,43
524.43735,40
524.6365000000001,36
524.8365,34
525.0366,31
525.23655,31
525.43655,30
525.63655,31
525.83675,33
526.0366,38
526.23665,38
526.43665,37
526.63665,36
526.83665,35
527.0367,33
527.2367,32
527.4375,33
542.23775,50
542.438,49
542.6379000000001,52
543.0378000000001,47
543.23785,45
543.4379,45
543.6378500000001,44
543.83785,42
544.03785,43
544.2379,42
544.438,45
544.63795,45
544.83815,41
545.03795,41
545.2382,49
545.438,42
545.6381,40
545.838,40
546.03795,40
546.23805,41
546.43805,41
546.63805,41
546.8380500000001,41
547.0381,41
547.4381500000001,30
547.63815,27
547.83815,26
548.03815,28
548.2382,26
548.4382,26
548.6382,26
548.8382,27
549.0382500000001,27
549.23825,28
549.43945,33
549.63825,38
549.83845,38
550.0383,36
550.23835,34
550.43845,32
550.63865,31
550.83845,31
551.0385,31
551.2384000000001,30
551.4384,30
551.6384,31
551.83845,32
552.03845,31
552.2387,37
552.43845,45
552.6385,44
552.8385000000001,48
553.0385,46
553.23855,44
553.43855,43
553.63855,43
553.83855,43
554.03855,44
554.2386,44
554.4386000000001,44
554.6386,44
554.83865,46
555.03865,47
555.23865,47
555.4387,47
555.6387,47
555.8387,46
556.0387000000001,45
556.23875,47
556.43885,48
556.6387500000001,47
