timestamps,S1_PID_0C_EngineRPM
287.2196,2466.0
287.4198,2221.0
287.6195,1985.0
287.81955,1750.0
288.0196,1513.0
288.21955,1393.0
288.41965,1426.0
288.61965,1701.0
288.81975,2345.0
289.01965,2223.0
289.21965,2286.0
289.4197,2293.0
289.6198,2280.0
289.81965,2270.0
290.0197,2263.0
290.21975000000003,2254.0
290.42,2252.0
290.61990000000003,2249.0
290.81985000000003,2251.0
291.01985,2230.0
291.4198,2237.0
291.61975,2234.0
291.8199,2234.0
292.0199,2236.0
292.2199,2229.0
292.42,2224.0
292.61995,2221.0
292.82,2222.0
293.02065,2218.0
293.2203,2215.0
293.62,2217.0
293.82,2217.0
294.02005,2227.0
294.22005,2230.0
294.42005,2235.0
294.6211,2245.0
294.8201,2248.0
295.02015,2254.0
295.22025,2265.0
295.42,2270.0
295.62015,2275.0
296.02015,2296.0
296.22020000000003,2304.0
296.4202,2306.0
296.62045,2320.0
296.82025,2330.0
297.02025000000003,2332.0
297.22025,2336.0
297.42025,2350.0
297.6203,2360.0
297.82030000000003,2360.0
298.2203,2368.0
298.42040000000003,2365.0
298.62045,2362.0
298.82035,2366.0
299.6204,2345.0
300.42075,2331.0
302.62065,2284.0
306.02085,2164.0
309.4211,2094.0
312.2213,1379.0
312.42130000000003,1208.0
312.62135,1112.0
312.82125,1047.0
313.02145,982.0
313.2213,948.0
313.42130000000003,929.0
313.6213,912.0
313.8214,901.0
314.0213,906.0
314.22135000000003,906.0
314.42135,911.0
314.6214,907.0
314.8214,906.0
315.0214,903.0
315.22145,919.0
315.4215,912.0
315.62155,894.0
315.82145,879.0
316.02145,904.0
316.22155,895.0
316.4216,896.0
316.62175,894.0
316.8216,891.0
317.02155,885.0
317.22155,886.0
317.4216,881.0
317.6216,889.0
317.8216,891.0
318.02185000000003,892.0
318.22165,893.0
318.42165,891.0
318.62175,892.0
318.82165000000003,887.0
319.0217,895.0
319.22180000000003,889.0
319.42285,895.0
319.62175,888.0
319.8219,891.0
320.0219,887.0
337.22310000000004,1701.0
337.423,1785.0
337.6241,1956.0
337.82320000000004,2081.0
338.023,2203.0
338.22305000000006,2325.0
338.42314999999996,2419.0
338.62315,2548.0
338.82304999999997,2707.0
339.02324999999996,2823.0
339.22310000000004,2988.0
339.4231,3115.0
339.62315,3264.0
339.82315000000006,3389.0
340.02315,3512.0
340.2233,3553.0
340.42335,3539.0
340.62334999999996,3335.0
340.8233,3086.0
341.02345,2844.0
341.22335,2614.0
341.42409999999995,2377.0
341.62334999999996,2137.0
341.82335,1903.0
342.02335000000005,1705.0
342.22355000000005,1867.0
342.4234,1870.0
342.62340000000006,1796.0
342.82335,1891.0
343.02345,1906.0
343.22360000000003,1948.0
343.42359999999996,2021.0
343.62455,2091.0
343.82365000000004,2182.0
344.02340000000004,2259.0
344.22344999999996,2348.0
344.42345,2423.0
344.62355,2521.0
344.82349999999997,2594.0
345.0235,2686.0
345.22350000000006,2757.0
345.42359999999996,2826.0
345.62375,2900.0
345.82365000000004,2969.0
346.02355,3044.0
346.22375,3112.0
346.42359999999996,3187.0
346.6236,3244.0
346.82399999999996,3306.0
347.02375000000006,3377.0
347.2238,3377.0
347.4239,3347.0
347.62390000000005,3105.0
347.82375,2883.0
348.02380000000005,2655.0
348.22455,2424.0
348.42385,2208.0
348.62385000000006,1974.0
348.82385,1751.0
349.0239,1536.0
349.22384999999997,1319.0
349.4239,1154.0
349.62390000000005,1443.0
349.8239,2092.0
350.02420000000006,2324.0
350.22400000000005,2236.0
350.424,2302.0
350.62405,2264.0
350.82410000000004,2282.0
351.0241,2295.0
351.2242,2318.0
351.42415000000005,2348.0
351.62395000000004,2379.0
351.8242,2408.0
352.02420000000006,2443.0
352.2241,2479.0
352.4243,2512.0
352.62415,2551.0
352.82415000000003,2586.0
353.02435,2622.0
353.2242,2660.0
353.42425000000003,2694.0
353.6242,2734.0
353.8242,2762.0
354.02420000000006,2805.0
354.22440000000006,2830.0
354.42454999999995,2871.0
354.62424999999996,2903.0
354.82425,2839.0
355.02430000000004,2679.0
355.22429999999997,2454.0
355.42449999999997,2226.0
355.62435000000005,2006.0
355.82435,1777.0
356.02435,1563.0
356.22440000000006,1343.0
356.42435,1155.0
356.62455,1413.0
356.82515,1877.0
357.0244,2177.0
357.22445000000005,2066.0
357.42465000000004,2146.0
357.62445,2119.0
357.82465,2088.0
358.0245,2081.0
358.22445000000005,2082.0
358.42485,2076.0
358.62455,2076.0
358.8247,2068.0
359.02465000000007,2061.0
359.2246,2059.0
359.42454999999995,2051.0
359.62455,2047.0
359.82455000000004,2038.0
360.02459999999996,2040.0
360.22490000000005,2029.0
360.42470000000003,2025.0
360.62475000000006,2028.0
360.8247,2027.0
361.02545,2016.0
361.22490000000005,2017.0
361.42475,2009.0
361.62475000000006,2018.0
361.8248,2005.0
362.0248,2010.0
362.22479999999996,1999.0
362.4248,2000.0
362.62485000000004,1989.0
362.82484999999997,1990.0
363.02504999999996,1989.0
363.22490000000005,1980.0
363.42560000000003,1972.0
363.6249,1980.0
363.82484999999997,1970.0
364.0249,1972.0
364.225,1968.0
364.4249,1971.0
364.62495,1958.0
364.82500000000005,1956.0
365.0249,1960.0
365.225,1967.0
365.42505000000006,1953.0
365.62505,1955.0
365.8251,1952.0
366.02520000000004,1943.0
366.2251,1943.0
366.42510000000004,1943.0
366.62505,1907.0
366.8251,1943.0
367.02515000000005,1907.0
367.2252,1894.0
367.42515000000003,1906.0
367.62514999999996,1885.0
367.8252,1888.0
368.02520000000004,1890.0
368.22524999999996,1864.0
368.42525,1868.0
368.62520000000006,1860.0
368.82525,1864.0
369.0262,1861.0
369.22530000000006,1863.0
369.42544999999996,1872.0
369.62625,1865.0
369.82525,1876.0
370.02599999999995,1873.0
370.22540000000004,1889.0
370.42544999999996,1883.0
370.626,1890.0
370.82550000000003,1896.0
371.02555000000007,1887.0
371.22545,1901.0
371.42600000000004,1895.0
371.62545,1899.0
371.82545000000005,1898.0
372.02545,1899.0
372.2256,1907.0
372.42550000000006,1881.0
372.62595,1869.0
372.826,1668.0
373.02545,1426.0
373.2255,1209.0
373.42550000000006,1130.0
373.62555,1048.0
373.82574999999997,949.0
374.02565000000004,877.0
374.22555,852.0
374.42560000000003,910.0
374.62565000000006,938.0
374.82555,939.0
375.02560000000005,932.0
375.22565,927.0
375.42575,928.0
375.62575000000004,929.0
375.82565,916.0
376.0258,900.0
376.22569999999996,876.0
376.4257,882.0
376.62570000000005,890.0
376.82595000000003,885.0
377.02585,896.0
377.2259,924.0
377.42589999999996,915.0
377.6258,901.0
377.82579999999996,910.0
378.0259,906.0
378.22585000000004,905.0
378.42595000000006,901.0
378.62585,897.0
378.826,909.0
379.0259,906.0
379.22595,904.0
379.42600000000004,896.0
379.62595,911.0
379.82595000000003,899.0
380.02600000000007,901.0
380.2261,905.0
380.4261,909.0
380.62620000000004,911.0
380.8261,906.0
381.02615000000003,909.0
381.22620000000006,912.0
381.4262,906.0
381.62610000000006,905.0
381.8262,916.0
382.0262,900.0
382.22635,892.0
382.4262,902.0
382.62625,912.0
382.8262,906.0
383.0262,1030.0
383.22625000000005,1186.0
383.42629999999997,1019.0
383.6263,1104.0
383.82635000000005,1047.0
384.02639999999997,1096.0
384.2264,1122.0
384.42645000000005,1152.0
384.62660000000005,1176.0
384.8271,1202.0
385.02650000000006,1236.0
385.22655,1259.0
385.42655,1290.0
385.62660000000005,1312.0
385.82759999999996,1348.0
386.02660000000003,1389.0
386.22665000000006,1422.0
386.4267,1452.0
386.6267,1478.0
386.82675000000006,1516.0
387.02655000000004,1544.0
387.22655,1577.0
387.4266,1630.0
387.62655000000007,1677.0
387.82665,1739.0
388.02660000000003,1790.0
388.22665000000006,1831.0
388.42665,1885.0
388.62665000000004,1930.0
388.827,1977.0
389.02700000000004,2024.0
389.22670000000005,2070.0
389.4267,2113.0
389.6267,2158.0
389.82665,2208.0
390.02675,2247.0
390.22675000000004,2286.0
390.42685000000006,2320.0
390.62685,2359.0
390.827,2388.0
391.02765,2421.0
391.22685,2463.0
391.427,2509.0
391.62685,2537.0
391.8269,2587.0
392.02689999999996,2593.0
392.2269,2623.0
392.42695000000003,2637.0
392.62705000000005,2634.0
392.8269,2639.0
393.02779999999996,2627.0
393.227,2621.0
393.427,2626.0
393.62700000000007,2613.0
393.827,2596.0
394.02700000000004,2588.0
394.22710000000006,2584.0
394.42705,2575.0
394.6273,2574.0
394.82705,2565.0
395.0271,2570.0
395.22725,2575.0
395.42705,2581.0
395.62715000000003,2579.0
395.82714999999996,2593.0
396.02715,2601.0
396.22720000000004,2596.0
396.42719999999997,2609.0
396.6272,2624.0
396.82720000000006,2632.0
397.0272,2639.0
397.22835,2639.0
397.42730000000006,2655.0
397.62725,2660.0
397.82730000000004,2593.0
398.02729999999997,2420.0
398.22735,2210.0
398.42740000000003,1996.0
398.62735,1787.0
398.82735,1556.0
399.02840000000003,1342.0
399.2274,1140.0
399.42730000000006,1128.0
399.62735,1070.0
399.82735,993.0
400.02750000000003,1131.0
400.22745,1620.0
400.4275,1699.0
400.62750000000005,1661.0
400.8275,1707.0
401.02750000000003,1657.0
401.22745,1624.0
401.42745,1700.0
401.62755000000004,1655.0
401.82755,1644.0
402.02779999999996,1658.0
402.22765000000004,1660.0
402.4276,1666.0
402.6278,1666.0
402.82759999999996,1676.0
403.02779999999996,1683.0
403.22765000000004,1686.0
403.42780000000005,1692.0
403.6277,1697.0
403.8278,1705.0
404.0277,1707.0
404.22775,1711.0
404.42775000000006,1716.0
404.6278,1722.0
404.82775000000004,1728.0
405.02779999999996,1730.0
405.2279,1731.0
405.42795,1741.0
405.62784999999997,1744.0
405.82795,1752.0
406.028,1728.0
406.2279,1731.0
406.428,1716.0
406.62805000000003,1715.0
406.8279,1707.0
407.0281,1699.0
407.22800000000007,1694.0
407.4279,1684.0
407.62795000000006,1679.0
407.828,1675.0
408.028,1681.0
408.22800000000007,1668.0
408.428,1650.0
408.62805000000003,1610.0
408.82804999999996,1649.0
409.02805,1580.0
409.22810000000004,1567.0
409.42814999999996,1552.0
409.62805000000003,1533.0
409.82804999999996,1509.0
410.02805,1495.0
410.22810000000004,1479.0
410.4281,1458.0
410.6282,1436.0
410.82820000000004,1412.0
411.02819999999997,1390.0
411.22815,1371.0
411.42814999999996,1347.0
411.62825,1325.0
411.82825,1302.0
412.02819999999997,1285.0
412.2282,1258.0
412.42830000000004,1327.0
412.62835000000007,1249.0
412.8283,1256.0
413.02835000000005,1255.0
413.22855000000004,1254.0
413.42945,1253.0
413.62840000000006,1248.0
413.82845,1242.0
414.02835000000005,1240.0
414.22835,1230.0
414.42870000000005,1224.0
414.62855,1214.0
414.82845,1207.0
415.0285,1202.0
415.22865,1190.0
415.42875000000004,1182.0
415.62850000000003,1175.0
415.82845,1164.0
416.02845,1156.0
416.22855000000004,1148.0
416.42885,1138.0
416.62850000000003,1133.0
416.82860000000005,1125.0
417.02855,1116.0
417.22865,1115.0
417.4289,1105.0
417.6286,1094.0
417.82860000000005,1089.0
418.0286,1084.0
418.22875,1081.0
418.42875000000004,1018.0
418.62865,1034.0
418.8287,1021.0
419.02869999999996,993.0
419.22884999999997,969.0
419.42870000000005,947.0
419.62874999999997,939.0
419.82885,929.0
420.02880000000005,915.0
420.22884999999997,913.0
420.4288,903.0
420.62890000000004,907.0
420.8289,908.0
421.0289,915.0
421.22884999999997,912.0
421.42904999999996,914.0
421.62895000000003,909.0
421.82910000000004,905.0
422.0289,908.0
422.22900000000004,909.0
422.42904999999996,909.0
422.62895000000003,909.0
422.82894999999996,911.0
423.02895,904.0
423.22900000000004,902.0
423.42920000000004,904.0
423.629,902.0
451.03110000000004,1656.0
451.23105,1840.0
451.43100000000004,2002.0
451.631,2159.0
451.831,2284.0
452.03110000000004,2413.0
452.23109999999997,2541.0
452.43115,2628.0
452.63104999999996,2694.0
452.83130000000006,2837.0
453.03195000000005,2872.0
453.23120000000006,3022.0
453.4312,3121.0
453.63110000000006,3221.0
453.83125000000007,3320.0
454.03125,3309.0
454.23125000000005,3283.0
454.4312,3074.0
454.63115000000005,2837.0
454.83119999999997,2604.0
455.0313,2378.0
455.23135,2150.0
455.43129999999996,1924.0
455.6314,1689.0
455.83130000000006,1672.0
456.03155000000004,1686.0
456.2314,1614.0
456.43145000000004,1668.0
456.63135,1648.0
456.83140000000003,1721.0
457.03150000000005,1770.0
457.2314,1832.0
457.43140000000005,1907.0
457.6314,1961.0
457.83170000000007,2010.0
458.03139999999996,2073.0
458.23154999999997,2130.0
458.4317,2194.0
458.63149999999996,2249.0
458.8316,2298.0
459.03145000000006,2343.0
459.2315,2395.0
459.43155,2438.0
459.63245000000006,2434.0
459.83155,2469.0
460.03155000000004,2473.0
460.23275,2475.0
460.4317,2476.0
460.6317,2500.0
460.83170000000007,2507.0
461.03175,2523.0
461.23175000000003,2540.0
461.4317,2562.0
461.6318,2585.0
461.83175000000006,2609.0
462.0318,2624.0
462.2320500000001,2486.0
462.43185000000005,2276.0
462.63194999999996,2069.0
462.83185000000003,1833.0
463.0318,1597.0
463.2318,1369.0
463.43180000000007,1175.0
463.6318,1163.0
463.83185000000003,1241.0
464.0321,1382.0
464.23210000000006,1349.0
464.43195000000003,1204.0
464.6319,1097.0
464.83225000000004,1013.0
465.03190000000006,929.0
465.23195,845.0
465.4321,851.0
465.63205000000005,899.0
465.83205,881.0
466.03205,896.0
466.23210000000006,913.0
466.4321,921.0
466.63210000000004,931.0
466.83215000000007,942.0
467.03205,931.0
467.2320500000001,922.0
467.43215,911.0
467.6322,915.0
467.83209999999997,903.0
468.0321,898.0
468.2323,887.0
468.43225000000007,900.0
468.6322,892.0
468.83220000000006,899.0
469.0322,904.0
469.23220000000003,912.0
469.43225000000007,910.0
469.63235,909.0
469.83225000000004,904.0
470.03225,910.0
470.23235,900.0
470.43240000000003,883.0
470.63245000000006,876.0
470.8324,886.0
471.03240000000005,899.0
471.23235,898.0
471.43240000000003,896.0
471.63235,910.0
471.8324,906.0
472.03240000000005,900.0
472.23245,896.0
472.43255,915.0
472.63245000000006,903.0
472.83254999999997,889.0
473.0325,888.0
473.23260000000005,909.0
473.4325,869.0
473.63290000000006,808.0
473.83254999999997,814.0
474.0326,820.0
474.23260000000005,815.0
474.43255,838.0
474.6326,828.0
474.83270000000005,848.0
475.0326,834.0
475.23275,839.0
475.43275000000006,853.0
475.63265,852.0
475.83270000000005,921.0
476.03274999999996,969.0
476.2328,955.0
476.43280000000004,922.0
476.63275,893.0
476.83275000000003,888.0
477.03274999999996,878.0
477.2328,879.0
477.43280000000004,882.0
477.6328,884.0
477.8328,912.0
478.03280000000007,930.0
478.23285,923.0
478.43285000000003,987.0
478.63300000000004,1011.0
478.83285,1036.0
479.03290000000004,1089.0
479.2329,1129.0
479.43295,1179.0
479.6331,1218.0
479.83295,1268.0
480.03295,1310.0
480.23300000000006,1354.0
480.43309999999997,1397.0
480.6331,1435.0
480.83315000000005,1476.0
481.03315,1511.0
481.23305000000005,1543.0
481.43320000000006,1568.0
481.63325,1598.0
481.83320000000003,1640.0
482.03319999999997,1660.0
482.23325,1697.0
482.43325000000004,1739.0
482.63325,1769.0
482.83315000000005,1795.0
483.03325000000007,1824.0
483.23335,1857.0
483.43330000000003,1881.0
483.63329999999996,1877.0
483.83344999999997,1911.0
484.03330000000005,1907.0
484.23335,1899.0
484.43330000000003,1904.0
484.63335000000006,1918.0
484.8333,1922.0
485.03340000000003,1921.0
485.23345000000006,1912.0
485.43335,1918.0
485.63445,1931.0
485.8335000000001,1923.0
486.03345,1902.0
486.23445000000004,1910.0
486.43425,1833.0
486.6335,1901.0
486.83355000000006,1822.0
487.03445,1793.0
487.23445000000004,1781.0
487.43444999999997,1754.0
487.6344,1714.0
487.83445000000006,1692.0
488.0335,1677.0
488.23425,1676.0
488.43425,1678.0
488.63470000000007,1632.0
488.83425,1645.0
489.03375000000005,1648.0
489.23425,1611.0
489.4338,1608.0
489.63425000000007,1585.0
489.8342,1611.0
490.03420000000006,1597.0
490.2342,1547.0
490.43420000000003,1503.0
490.63419999999996,1494.0
490.8342,1482.0
491.03420000000006,1451.0
491.23425,1412.0
491.43420000000003,1391.0
491.63419999999996,1367.0
491.8342,1345.0
492.03415000000007,1316.0
492.23425,1289.0
492.43420000000003,1265.0
492.63415,1235.0
492.8342,1207.0
493.03420000000006,1180.0
493.23415,1152.0
493.43420000000003,1130.0
493.63419999999996,1105.0
493.8342,1116.0
494.03420000000006,1094.0
494.23415,1072.0
494.43415000000005,1042.0
494.63415,1032.0
494.83415,1023.0
495.03420000000006,1003.0
495.23415,975.0
495.43415000000005,940.0
495.63415,943.0
495.83425,926.0
496.03415000000007,974.0
496.23415,885.0
496.43415000000005,957.0
496.63415,894.0
496.83415,922.0
497.03415000000007,953.0
497.23425,943.0
497.4343,947.0
497.63430000000005,959.0
497.8342,971.0
498.0344,995.0
498.2345,1005.0
498.4343,1010.0
498.63435000000004,1020.0
498.83435,1015.0
499.03460000000007,1037.0
499.23440000000005,1069.0
499.43444999999997,1092.0
499.63435000000004,1137.0
499.83450000000005,1178.0
500.03454999999997,1225.0
500.23445000000004,1275.0
500.4353,1315.0
500.63455,1354.0
500.83455000000004,1399.0
501.03454999999997,1445.0
501.23465,1476.0
501.43450000000007,1515.0
501.6345,1557.0
501.8346,1595.0
502.03460000000007,1631.0
502.23455,1660.0
502.4348,1689.0
502.63455,1731.0
502.83465,1770.0
503.03460000000007,1798.0
503.23465,1827.0
503.43475,1862.0
503.63464999999997,1880.0
503.83475,1901.0
504.03475000000003,1899.0
504.23480000000006,1880.0
504.4347,1896.0
504.63470000000007,1898.0
504.83495000000005,1891.0
505.0348,1889.0
505.23485000000005,1878.0
505.43475,1871.0
505.63485000000003,1870.0
505.8348,1875.0
506.03505000000007,1869.0
506.23490000000004,1860.0
506.43505000000005,1855.0
506.63509999999997,1852.0
506.8348500000001,1848.0
507.03495,1827.0
507.235,1815.0
507.43500000000006,1749.0
507.635,1808.0
507.83500000000004,1769.0
508.03499999999997,1776.0
508.2351,1725.0
508.43505000000005,1725.0
508.63509999999997,1736.0
508.83505,1750.0
509.03505000000007,1760.0
509.2351,1764.0
509.43505000000005,1774.0
509.63509999999997,1788.0
509.83505,1815.0
510.03510000000006,1814.0
510.23525000000006,1821.0
510.4353,1837.0
510.63525000000004,1842.0
510.83525,1843.0
511.03544999999997,1847.0
511.23525000000006,1853.0
511.4353,1852.0
511.63530000000003,1854.0
511.8353000000001,1856.0
512.0353,1863.0
512.23535,1852.0
512.4361,1861.0
512.63535,1879.0
512.8353500000001,1884.0
513.0354,1885.0
513.23555,1889.0
513.4354000000001,1907.0
513.6354,1925.0
513.83545,1917.0
514.03545,1912.0
514.2355,1899.0
514.4354500000001,1858.0
514.6355,1857.0
514.8355,1814.0
515.0355000000001,1785.0
515.2356,1753.0
515.43555,1724.0
515.63555,1675.0
515.8356,1662.0
516.0356,1648.0
516.23565,1692.0
516.43555,1576.0
516.63565,1630.0
516.83565,1604.0
517.03575,1541.0
517.2357000000001,1662.0
517.43575,1484.0
517.6357,1605.0
517.8357500000001,1475.0
518.0357,1640.0
518.23575,1442.0
518.43575,1667.0
518.6358,1518.0
518.83585,1603.0
519.0358,1634.0
519.2358,1599.0
519.4365,1628.0
519.6359,1639.0
519.8358000000001,1639.0
520.0358,1658.0
520.2367,1672.0
520.43595,1685.0
520.63595,1683.0
520.83595,1659.0
521.03605,1658.0
521.23595,1663.0
521.4361,1648.0
521.636,1631.0
521.836,1631.0
522.03605,1613.0
522.23605,1609.0
522.43605,1528.0
522.63595,1291.0
522.836,1164.0
523.03635,1096.0
523.23605,1021.0
523.4363000000001,938.0
523.6361,867.0
523.8362500000001,839.0
524.03605,910.0
524.23635,937.0
524.4361,954.0
524.6361,939.0
524.83615,927.0
525.0361,922.0
525.2361500000001,921.0
525.43615,907.0
525.63625,882.0
525.83635,859.0
526.03625,886.0
526.23625,892.0
526.43645,895.0
526.63625,909.0
526.8362500000001,919.0
527.03625,911.0
527.2363,901.0
527.43645,898.0
540.23735,1423.0
540.43745,1490.0
540.63735,1485.0
540.8375,1535.0
541.0374,1577.0
541.2374,1624.0
541.4374,1664.0
541.6374000000001,1705.0
541.8374,1737.0
542.0374,1765.0
542.23745,1792.0
542.43755,1821.0
542.6374500000001,1859.0
542.83745,1884.0
543.03765,1907.0
543.23755,1914.0
543.4381500000001,1957.0
543.6375,1950.0
543.83755,1980.0
544.03755,1991.0
544.2376,2005.0
544.4377000000001,2019.0
544.6376,2040.0
544.83765,2051.0
545.0376,2068.0
545.23765,2094.0
545.4377000000001,2099.0
545.6377,2120.0
545.8377,2127.0
546.0377,2145.0
546.23775,2150.0
546.4377000000001,2163.0
546.63775,2176.0
546.83775,2185.0
547.0377500000001,2203.0
547.2378,2208.0
547.4378,1984.0
547.6378500000001,1755.0
547.83785,1527.0
548.0378000000001,1311.0
548.2379,1118.0
548.4378,1101.0
548.6378,1057.0
548.8378,975.0
549.0379,909.0
549.23785,860.0
549.4379,843.0
549.6379000000001,882.0
549.83795,893.0
550.03815,914.0
550.23805,924.0
550.43825,910.0
550.63805,904.0
550.8381,910.0
551.0381,901.0
551.238,899.0
551.438,894.0
551.63815,901.0
551.838,895.0
552.0382500000001,898.0
552.2381,881.0
552.4381500000001,883.0
552.63805,862.0
552.8381,898.0
553.0382000000001,917.0
553.23825,915.0
553.4381500000001,917.0
553.63815,909.0
553.8382,900.0
554.0385,911.0
554.2382,911.0
554.4382,894.0
554.6382,886.0
554.83825,884.0
555.03835,890.0
555.2383,889.0
555.43835,894.0
555.6383000000001,899.0
555.8384,899.0
556.03845,890.0
556.23835,893.0
556.43845,890.0
556.6384,888.0
