timestamps,S1_PID_0D_VehicleSpeed
381.2265000000001,18
381.42640000000006,17
381.6264000000001,17
381.82645,17
382.0268000000001,17
382.2265000000001,17
382.42655,16
382.62655000000007,16
382.8265500000001,16
383.02660000000003,15
383.22665000000006,15
383.4266500000001,15
383.62665000000004,14
383.8269,14
384.0267,15
384.22675000000004,15
384.4267500000001,15
384.6268,16
384.82685000000004,16
385.0268500000001,16
385.2269,17
385.4267000000001,17
385.6267,18
385.82695,18
386.0267,19
386.22675000000004,19
386.4267500000001,19
386.6268,20
386.82675000000006,20
387.0268000000001,21
387.2268,21
387.42685000000006,22
387.6268500000001,23
387.82695,23
388.0268500000001,24
388.2269,25
388.42690000000005,25
388.6269000000001,26
388.8269,27
389.02700000000004,27
389.2270500000001,28
389.4272000000001,29
389.62700000000007,29
389.8270000000001,30
390.02700000000004,30
390.2270500000001,31
390.4271000000001,31
390.6272,32
390.82720000000006,32
391.0272000000001,33
391.22720000000004,33
391.42835,34
391.6273500000001,35
391.8271500000001,35
392.0272500000001,36
392.2273,36
392.4272000000001,36
392.6272,36
392.82720000000006,36
393.0272000000001,36
393.22725,36
393.4272500000001,36
393.62725,36
393.82730000000004,36
394.0272500000001,35
394.2274500000001,35
394.42730000000006,35
394.6273500000001,35
394.82735,35
395.02735000000007,35
395.22760000000005,35
395.42740000000003,35
395.62765,35
395.8274,35
396.02740000000006,36
396.22765000000004,36
396.42745,36
396.62745000000007,36
396.82775000000004,36
397.0277000000001,36
397.2275000000001,36
397.4275500000001,36
397.62755000000004,36
397.8275500000001,36
398.0277000000001,36
398.22760000000005,36
398.4277000000001,36
398.62760000000003,36
398.8276000000001,35
399.0276500000001,35
399.22765000000004,35
399.42775000000006,35
399.6278500000001,34
399.8280000000001,34
400.0277000000001,34
400.2279000000001,33
400.42785000000003,33
400.6278500000001,33
400.82785,32
401.02795000000003,32
401.2278,32
401.4281000000001,32
401.6278000000001,32
401.8279500000001,32
402.02805,32
402.22815,32
402.42785000000003,32
402.62805000000003,32
402.8279,32
403.02790000000005,33
403.22805000000005,33
403.42795,33
403.6287000000001,33
403.8279500000001,33
404.0282000000001,33
404.22810000000004,33
404.4280000000001,33
404.62805000000003,33
404.82815000000005,33
405.02805,33
405.22805000000005,34
405.4281000000001,34
405.6281,34
405.82825,34
406.0282000000001,34
406.22815,33
406.4284,33
406.6283000000001,33
406.8284500000001,33
407.0282000000001,33
407.2283000000001,33
407.42835,33
407.6283000000001,33
407.82825,32
408.02825000000007,32
408.2284000000001,32
408.42830000000004,32
408.6283000000001,32
408.8283,31
409.02835000000005,31
409.2284000000001,31
409.42835,30
409.62855,30
409.8284000000001,29
410.0286500000001,29
410.62855,28
410.82855000000006,27
411.4285000000001,26
413.6286500000001,24
413.82865000000004,24
414.0286500000001,24
414.42870000000005,24
414.6287500000001,23
414.8289000000001,23
415.2287500000001,23
415.4288,23
415.62880000000007,23
416.2288500000001,22
416.4289500000001,22
416.62885000000006,22
416.8288500000001,22
417.0289,21
417.22895000000005,21
417.4290500000001,21
417.62890000000004,21
417.8289500000001,21
418.02895,21
418.22900000000004,21
418.4290000000001,20
418.6291000000001,20
418.82900000000006,20
419.0290000000001,20
419.22905000000003,19
419.4290500000001,19
419.6291000000001,19
419.8292,19
420.0291000000001,18
420.22915,18
420.42925,17
420.62925000000007,17
420.82925,16
421.02925000000005,16
421.2292000000001,15
421.42920000000004,14
421.62940000000003,13
421.82925,13
422.02920000000006,12
422.2292500000001,11
422.42925,10
422.62930000000006,9
422.8293000000001,9
423.02930000000003,8
423.22935000000007,7
423.4293500000001,6
450.83135000000004,10
451.0314000000001,11
451.23130000000003,12
451.4313000000001,14
451.6313500000001,15
451.83135000000004,16
452.03145000000006,17
452.23135,18
452.43140000000005,19
452.6315000000001,19
452.8315,20
453.03155000000004,20
453.2314500000001,21
453.4317000000001,22
453.63165000000004,23
453.8315500000001,24
454.03150000000005,24
454.2315000000001,24
454.43180000000007,24
454.6317,24
454.8316000000001,24
455.03155000000004,23
455.23160000000007,23
455.4316,23
455.6317,23
455.8316000000001,23
456.03165,22
456.23165000000006,22
456.4317000000001,22
456.63165000000004,22
456.83170000000007,23
457.0318000000001,24
457.2324000000001,24
457.4317500000001,25
457.63175,26
457.83185000000003,27
458.0318500000001,28
458.23210000000006,29
458.43180000000007,30
458.6328500000001,30
458.83185000000003,31
459.0321,32
459.23220000000003,32
459.4321500000001,33
459.6319000000001,34
459.8319,34
460.03190000000006,34
460.2320500000001,34
460.432,34
460.63205000000005,34
460.8320500000001,34
461.0321,34
461.2320000000001,35
461.432,35
461.63215,35
461.83215000000007,35
462.03205,36
462.2320500000001,36
462.4329,36
462.6323000000001,36
462.8321000000001,35
463.0321,35
463.23225,35
463.4321500000001,34
463.6322,34
463.83215000000007,34
464.0322000000001,34
464.23220000000003,34
464.43225000000007,33
464.6322,33
464.83225000000004,33
465.0322500000001,33
465.2323,32
465.43230000000005,32
465.6323000000001,32
465.83230000000003,32
466.03235000000006,31
466.2323500000001,31
466.43240000000003,31
466.6323500000001,31
466.8324,30
467.0325,30
467.2324000000001,30
467.4325500000001,30
467.63355,29
467.8324500000001,29
468.0326500000001,28
468.2325000000001,28
468.43275000000006,27
468.63250000000005,26
468.8325000000001,25
469.03255,24
469.23260000000005,23
469.4325500000001,23
469.6326,22
469.83260000000007,21
470.0326000000001,20
470.2327,19
470.43275000000006,18
470.6328000000001,17
470.83275000000003,16
471.0327500000001,15
471.2327,14
471.43270000000007,14
471.6327500000001,13
471.83270000000005,13
472.0327500000001,13
472.23275,12
472.43280000000004,12
472.6328000000001,12
472.8328,12
473.03280000000007,11
473.2328500000001,11
473.43285000000003,11
473.6328500000001,11
473.83285,11
474.03290000000004,11
474.2329000000001,11
474.43295,11
474.63295000000005,11
474.8329500000001,11
475.0330500000001,10
475.2332,11
475.4330000000001,11
475.63300000000004,11
475.8330000000001,11
476.033,11
476.23305000000005,12
476.4331000000001,12
476.63305,12
476.83310000000006,12
477.0331000000001,12
477.23315,12
477.4331000000001,12
477.6331500000001,12
477.83315000000005,12
478.0331500000001,12
478.2333000000001,12
478.43320000000006,13
478.6332000000001,13
478.83325,14
479.03325000000007,14
479.2332500000001,15
479.43325000000004,16
479.6333000000001,16
479.8333,17
480.03335000000004,17
480.2333500000001,18
480.4334500000001,19
480.63345000000004,19
480.8334500000001,20
481.0335000000001,20
481.2334000000001,21
481.4334,21
481.63345000000004,22
481.83505,22
482.03345,22
482.23350000000005,23
482.4335000000001,23
482.6335,24
482.83365000000003,24
483.0335000000001,25
483.23355000000004,25
483.4338,25
483.63355,26
483.83355000000006,26
484.0336500000001,26
484.23365,26
484.43365000000006,26
484.63485000000003,26
484.8338000000001,26
485.03380000000004,26
485.23390000000006,26
485.43370000000004,26
485.6337000000001,26
485.8339000000001,26
486.03485,26
486.2338000000001,26
486.4348500000001,26
486.63390000000004,25
486.8338000000001,25
487.0348,25
487.23480000000006,24
487.43385,24
487.63385000000005,24
487.8339000000001,23
488.0339,23
488.23480000000006,23
488.4348000000001,22
488.63480000000004,22
488.8347500000001,22
489.0348,22
489.23480000000006,22
489.4348500000001,22
489.63480000000004,22
489.8348000000001,22
490.03475000000003,21
490.23480000000006,21
490.43415000000005,21
490.6350000000001,20
490.8347500000001,20
491.03475000000003,20
491.2351000000001,19
491.4348000000001,19
491.63480000000004,19
491.8347500000001,18
492.03485,18
492.2347500000001,18
492.43475,17
492.63480000000004,17
492.8347500000001,16
493.03475000000003,16
493.2347500000001,16
493.43475,15
493.63480000000004,15
493.8347500000001,15
494.03470000000004,15
494.2347000000001,14
494.4348000000001,14
494.63470000000007,14
494.8347000000001,14
495.03475000000003,13
495.2347000000001,13
495.43475,13
495.63475000000005,13
495.8347500000001,12
496.03470000000004,12
496.2347500000001,12
496.43475,12
496.63470000000007,12
496.8347500000001,12
497.03470000000004,12
497.23480000000006,12
497.43475,13
497.63470000000007,13
497.8347500000001,13
498.03470000000004,13
498.2347000000001,13
498.4347,13
498.63470000000007,14
498.8347000000001,14
499.03470000000004,14
499.2347500000001,14
499.4347,14
499.6351000000001,15
499.8347500000001,16
500.03475000000003,16
500.23480000000006,17
500.43510000000003,17
500.63485000000003,18
500.83490000000006,19
501.0349500000001,19
501.23480000000006,20
501.4348500000001,20
501.63485000000003,21
501.8356500000001,21
502.0349500000001,22
502.23490000000004,22
502.4349000000001,23
502.6349,23
502.83490000000006,24
503.03505000000007,24
503.23495,25
503.43500000000006,25
503.6350000000001,26
503.83495000000005,26
504.0350000000001,26
504.2350500000001,26
504.43505000000005,26
504.6350500000001,26
504.8351500000001,26
505.03510000000006,26
505.2352000000001,26
505.43510000000003,26
505.6351000000001,25
505.8351500000001,25
506.03515000000004,25
506.2352000000001,25
506.4352,25
506.63530000000003,25
506.83535000000006,25
507.03520000000003,25
507.23525000000006,25
507.4352500000001,25
507.63535,24
507.83540000000005,24
508.03555000000006,24
508.23535000000004,24
508.4354000000001,24
508.63620000000003,24
508.83535000000006,24
509.0353500000001,24
509.2355000000001,24
509.4354000000001,24
509.63565000000006,24
509.83545000000004,24
510.0354500000001,25
510.2356000000001,25
510.4356,25
510.63560000000007,25
510.8357500000001,25
511.03565000000003,25
511.2356000000001,25
511.4357000000001,25
511.63575000000003,25
511.8357500000001,25
512.0355500000001,25
512.2356000000001,25
512.4359000000001,25
512.63565,25
512.8356000000001,26
513.03565,26
513.2356500000001,26
513.4357000000001,26
513.6359500000001,26
513.8357000000001,26
514.0357,26
514.2358,26
514.4358500000001,26
514.6358500000001,25
514.83585,25
515.03575,25
515.2358,24
515.43595,24
515.6358,23
515.83585,23
516.0358500000001,22
516.2362,22
516.4362000000001,22
516.6360500000001,22
516.8359,22
517.0359000000001,22
517.2360500000001,21
517.43605,21
517.6359500000001,21
517.836,21
518.03605,21
518.2368,21
518.4363000000001,21
518.63625,21
518.8363,21
519.03605,22
519.2361000000001,22
519.4361,22
519.63615,22
519.8361500000001,22
520.0364000000001,22
520.2363,23
520.4363000000001,23
520.63625,23
520.8363,23
521.0362,23
521.2362,23
521.4363500000001,22
521.63625,22
521.83635,22
522.0362500000001,22
522.2363,22
522.4363000000001,22
522.6363000000001,21
522.8363,21
523.0363500000001,21
523.23635,20
523.4364,19
523.6364000000001,19
523.8364,18
524.0364000000001,17
524.2364500000001,17
524.43645,16
524.63665,15
524.83645,14
525.03665,13
525.2365000000001,13
525.43655,12
525.6365000000001,11
525.8365500000001,10
526.03655,9
526.2366000000001,9
526.4366000000001,8
526.6367,7
526.8366000000001,7
527.0366,6
527.23665,6
540.0376500000001,10
540.2377,10
540.43785,10
540.6376,10
540.8377,11
541.0377000000001,11
541.23765,11
541.4378,12
541.6377000000001,12
541.8377,12
542.0377500000001,12
542.2378500000001,13
542.43775,13
542.6377500000001,13
542.83775,13
543.0377500000001,13
543.2379000000001,14
543.4389000000001,14
543.6378000000001,14
543.8378,14
544.0378000000001,14
544.2378500000001,14
544.4380500000001,14
544.6378500000001,14
544.8381,15
545.0379,15
545.2379500000001,15
545.4379500000001,15
545.63805,15
545.8381,15
546.03795,15
546.238,15
546.4380000000001,15
546.638,15
546.8380500000001,16
547.0380500000001,16
547.23805,16
547.43835,16
547.6381,16
547.8383500000001,15
548.0384,15
548.23815,14
548.4381000000001,14
548.6381500000001,13
548.83815,13
549.0382500000001,13
549.2382000000001,12
549.4382,12
549.6382500000001,11
549.83855,11
550.0383,10
550.2384000000001,10
550.4384000000001,10
550.6382500000001,10
550.8384000000001,9
551.03875,9
551.2383500000001,9
551.43835,9
551.6383500000001,9
551.8384000000001,9
552.03835,9
552.2384000000001,9
552.4384500000001,9
552.6386000000001,8
552.8384000000001,8
553.03845,8
553.2385,8
553.4385000000001,8
553.6385,8
553.8385000000001,8
554.0386000000001,8
554.23855,8
554.4386000000001,7
554.6386000000001,7
554.8386,7
555.0386000000001,7
555.2386500000001,7
555.43875,7
555.6386000000001,6
555.8388000000001,6
556.0387000000001,6
556.2388500000001,6
556.4387,6
