timestamps,ParameterID_Service01
107.92870000000002,31
108.00829999999999,11
108.02895000000004,12
108.0481,13
108.08865,17
108.12875,31
108.16805000000002,5
108.20840000000001,11
108.22920000000002,12
108.2483,13
108.28855000000001,17
108.3287,31
108.40855000000002,11
108.42860000000005,12
108.44825,13
108.48745,17
108.52860000000001,31
108.60825000000003,11
108.62890000000002,12
108.6482,13
108.68880000000004,17
108.7288,31
108.80315000000004,11
108.82894999999999,12
108.84800000000004,13
108.88860000000003,17
108.92825000000002,31
109.00835000000004,11
109.02315000000002,12
109.04805000000002,13
109.08860000000001,17
109.12825000000001,31
109.16755000000003,5
109.20750000000001,11
109.22925000000001,12
109.24750000000003,13
109.28755000000004,17
109.32885000000002,31
109.40800000000004,11
109.42915000000002,12
109.44755,13
109.48835,17
109.5275,31
109.60755000000003,11
109.62895,12
109.64830000000003,13
109.68755000000002,17
109.72845000000004,31
109.8083,11
109.82894999999999,12
109.84800000000004,13
109.88900000000004,17
109.92890000000003,31
110.00845000000001,11
110.02905000000001,12
110.04800000000003,13
110.08855000000003,17
110.12840000000003,31
110.16800000000003,5
110.20830000000004,11
110.22845000000004,12
110.2485,13
110.2884,17
110.32840000000002,31
110.40830000000003,11
110.42825000000002,12
110.44825,13
110.4888,17
110.5282,31
110.60845000000003,11
110.62910000000002,12
110.64810000000003,13
110.68840000000003,17
110.72845000000004,31
110.80820000000003,11
110.82840000000002,12
128.84920000000002,13
128.88895,17
128.92925,31
129.00885000000002,11
129.02900000000002,12
129.04890000000003,13
129.08900000000003,17
129.129,31
129.16905,5
129.20905000000002,11
129.22920000000002,12
129.249,13
129.28900000000002,17
129.32905000000002,31
129.40915000000004,11
129.42915000000002,12
129.44905000000003,13
129.48890000000003,17
129.52900000000002,31
129.60910000000004,11
129.62910000000002,12
129.64920000000004,13
129.689,17
129.72905,31
129.80895,11
129.82895,12
129.84895000000003,13
129.88895,17
129.9292,31
130.0103,11
130.02900000000002,12
130.0492,13
130.08920000000003,17
130.12935000000002,31
130.16925,5
130.20920000000004,11
130.2306,12
130.25025000000002,13
130.28940000000003,17
130.32995000000003,31
130.40900000000002,11
130.4292,12
130.4492,13
130.48915000000002,17
130.5291,31
130.60920000000002,11
130.6292,12
130.6493,13
130.68930000000003,17
130.72910000000005,31
130.81045000000003,11
130.8291,12
130.84915000000004,13
130.8891,17
130.9292,31
131.00930000000002,11
131.02915000000004,12
131.04930000000004,13
131.08915000000005,17
131.1294,31
131.16915000000003,5
131.2093,11
131.22915000000003,12
131.24930000000003,13
131.28925,17
131.3294,31
131.40940000000003,11
131.42935000000003,12
131.44935,13
131.48910000000004,17
131.52915000000004,31
131.60905,11
131.62905000000003,12
131.64905000000002,13
131.68905000000004,17
131.72920000000002,31
131.80910000000003,11
131.82935,12
131.84920000000002,13
131.88945000000004,17
131.929,31
132.01025,11
132.02915000000004,12
132.04910000000004,13
132.08940000000004,17
132.12925000000004,31
132.16920000000002,5
132.20915,11
132.22955000000005,12
132.24910000000003,13
132.28935000000004,17
132.32935,31
132.40920000000003,11
132.42945,12
132.44950000000003,13
132.4892,17
132.52925000000002,31
132.60925,11
132.62925000000004,12
132.64915,13
132.69035,17
132.7295,31
132.80915000000002,11
132.82920000000004,12
132.84915000000004,13
132.88945000000004,17
132.93050000000002,31
133.0103,11
133.02925000000002,12
133.05030000000002,13
133.09015000000002,17
133.13060000000004,31
133.1693,5
133.20945000000003,11
133.22940000000003,12
133.2494,13
133.28920000000002,17
133.32920000000004,31
133.40940000000003,11
133.42930000000004,12
133.4492,13
133.4892,17
133.52945000000003,31
133.60920000000002,11
133.62925000000004,12
133.64920000000004,13
133.6892,17
133.72935000000004,31
133.8092,11
133.82930000000002,12
133.84920000000002,13
133.88935,17
133.92930000000004,31
134.0092,11
134.02945000000003,12
134.0492,13
134.08925000000002,17
134.12935000000002,31
134.16945,5
134.20925000000003,11
134.22945,12
134.24925000000005,13
134.28925,17
134.32925000000003,31
134.40925000000001,11
134.42935000000003,12
134.44925000000003,13
134.48925,17
134.52945000000003,31
134.60930000000005,11
134.62935000000002,12
134.64925000000002,13
134.68925000000004,17
134.7295,31
134.80955000000003,11
134.82945000000004,12
134.8493,13
134.88930000000002,17
134.92955000000003,31
135.00925000000004,11
135.02960000000004,12
135.04930000000004,13
135.0893,17
135.1294,31
135.16945,5
135.20940000000004,11
135.22955000000005,12
135.24930000000003,13
135.28960000000004,17
135.32965000000004,31
135.4095,11
135.42940000000002,12
135.44935,13
135.48935000000003,17
135.5298,31
135.60955000000004,11
135.62955000000002,12
135.64935,13
135.68935000000002,17
135.72945,31
135.8097,11
135.82955,12
135.84955,13
135.88945000000004,17
135.92955000000003,31
136.00945000000004,11
136.02955,12
136.04935000000003,13
136.08935,17
136.12950000000004,31
136.16940000000002,5
136.2096,11
136.2295,12
136.24960000000002,13
136.28940000000003,17
136.32950000000002,31
136.40940000000003,11
136.42940000000002,12
136.4494,13
136.48940000000002,17
136.52965000000003,31
136.60940000000002,11
136.62955000000002,12
136.64940000000004,13
136.6894,17
136.72940000000003,31
136.8094,11
136.82970000000003,12
136.84960000000004,13
136.89020000000002,17
136.92950000000005,31
137.00950000000003,11
137.02960000000004,12
137.0497,13
137.08955,17
137.12950000000004,31
137.16965000000002,5
137.20945000000003,11
137.22955000000005,12
137.24965,13
137.28945000000002,17
137.32970000000003,31
137.40970000000002,11
137.4297,12
137.44945000000004,13
137.48955000000004,17
137.52970000000002,31
137.60945,11
137.62980000000002,12
137.64945000000003,13
137.68970000000004,17
137.7295,31
137.80980000000002,11
137.82970000000003,12
137.8495,13
137.8898,17
137.92950000000005,31
138.00950000000003,11
138.02970000000002,12
138.04985000000002,13
138.08950000000002,17
138.12955000000002,31
138.1695,5
138.20955,11
138.22960000000003,12
138.25065000000004,13
138.2895,17
138.32985,31
138.40955,11
138.42975000000004,12
138.44965,13
138.48955000000004,17
138.52970000000002,31
138.6095,11
138.62955000000002,12
138.64990000000003,13
138.68955000000003,17
138.72990000000001,31
138.80980000000002,11
138.82965000000004,12
138.84975,13
138.88995000000003,17
138.9299,31
139.00955000000002,11
139.02965000000003,12
139.04955000000004,13
139.08955,17
139.13005,31
139.16965000000002,5
139.20975,11
139.22985000000003,12
139.24985,13
139.28960000000004,17
139.32970000000003,31
139.40970000000002,11
139.4299,12
139.4496,13
139.48995,17
139.52965000000003,31
139.6097,11
139.62970000000004,12
139.6496,13
139.68965,17
139.72990000000001,31
139.80965,11
139.82965000000004,12
139.84965000000003,13
139.88990000000004,17
139.92965,31
140.01005,11
140.02965000000003,12
140.04965,13
140.0898,17
140.12970000000004,31
140.16965000000002,5
140.20970000000003,11
140.2297,12
140.24970000000005,13
140.2897,17
140.32970000000003,31
140.4104,11
140.42975000000004,12
140.44995000000003,13
140.48980000000003,17
140.5298,31
140.60975,11
140.6299,12
140.6498,13
140.68980000000002,17
140.72980000000004,31
140.80995000000004,11
140.82990000000004,12
140.84980000000004,13
140.8905,17
140.92980000000003,31
141.0098,11
141.03005000000005,12
141.0499,13
141.0898,17
141.1312,31
141.16980000000004,5
141.20985000000005,11
141.23000000000005,12
141.25005000000002,13
141.28985000000003,17
141.33005,31
141.40985000000003,11
141.42985000000002,12
141.45000000000002,13
141.49000000000004,17
141.52975,31
141.60975,11
141.63000000000002,12
141.64975,13
141.69000000000003,17
141.7297,31
141.8099,11
141.82985,12
141.85,13
141.88975000000002,17
141.92985000000002,31
142.00975000000003,11
142.02985000000004,12
142.05015,13
142.09,17
142.12980000000002,31
142.16980000000004,5
142.20985000000005,11
142.22990000000001,12
142.2501,13
142.28990000000002,17
142.3298,31
142.40980000000005,11
142.4299,12
142.45005,13
142.4899,17
142.5298,31
142.61005000000003,11
142.63025000000002,12
142.64985000000004,13
142.68980000000002,17
142.72980000000004,31
142.80980000000002,11
142.82990000000004,12
142.84980000000004,13
142.88985,17
142.92985000000002,31
143.0098,11
143.02995,12
143.04985000000002,13
143.08985000000004,17
143.12985,31
143.1699,5
143.20985000000005,11
143.22995,12
143.24985,13
143.29,17
143.32990000000004,31
143.41025000000005,11
143.43015,12
143.45000000000002,13
143.48995,17
143.53010000000003,31
143.6099,11
143.62995000000004,12
143.64995000000002,13
143.68995000000004,17
143.72995,31
143.81015,11
143.83,12
143.85005000000004,13
143.88995000000003,17
143.93000000000004,31
144.01000000000002,11
144.03,12
144.05000000000004,13
144.09,17
144.13025000000002,31
144.17010000000002,5
144.21005,11
144.23155,12
144.25005000000002,13
144.29010000000002,17
144.33005,31
144.41010000000003,11
144.4301,12
144.45005,13
144.4901,17
144.53010000000003,31
144.60605,11
144.6301,12
144.65010000000004,13
144.6908,17
144.73015,31
144.81015,11
144.83015000000003,12
144.85015,13
144.89015000000003,17
144.93015,31
145.01020000000003,11
145.0302,12
145.05015,13
145.09015000000002,17
145.13045000000002,31
145.1702,5
145.21025,11
145.2302,12
145.25025000000002,13
145.29,17
145.326,31
145.41005000000004,11
145.43045000000004,12
145.4505,13
145.49135000000004,17
145.53,31
145.60640000000004,11
145.6305,12
145.65,13
145.69005,17
145.73005000000003,31
145.81000000000003,11
145.8303,12
145.85035000000002,13
145.89005,17
145.93005000000002,31
146.01005,11
146.03035000000003,12
146.05005000000003,13
146.09035000000003,17
146.1301,31
146.17015,5
146.21010000000004,11
146.23015,12
146.25040000000004,13
146.29015,17
146.33010000000004,31
146.41065,11
146.43015,12
146.4501,13
146.49015,17
146.53010000000003,31
146.6102,11
146.63020000000003,12
146.6502,13
146.6901,17
146.7302,31
146.81020000000004,11
146.83025,12
146.85010000000003,13
146.89010000000005,17
146.93020000000004,31
147.01015000000004,11
147.03025,12
147.05010000000001,13
147.09010000000004,17
147.13020000000003,31
147.17015,5
147.21015000000003,11
147.23025000000004,12
147.251,13
147.29015,17
147.33025,31
147.41015000000002,11
147.43015,12
147.45015000000004,13
147.49015,17
147.53035000000003,31
147.61015,11
147.63020000000003,12
147.65025,13
147.69020000000003,17
147.73015,31
147.81015,11
147.83045,12
147.85015,13
147.89015000000003,17
147.93025000000003,31
148.01130000000003,11
148.03035000000003,12
148.05015,13
148.09015000000002,17
148.1303,31
148.17030000000003,5
148.21030000000005,11
148.23030000000003,12
148.25020000000004,13
148.2902,17
148.33020000000002,31
148.4102,11
148.43025000000003,12
148.45090000000002,13
148.49025000000003,17
148.53025,31
148.6102,11
148.63035,12
148.65025,13
148.69035,17
148.73030000000003,31
148.81025000000002,11
148.83035000000004,12
148.85025000000005,13
148.89025,17
148.93035,31
149.01025,11
149.03040000000001,12
149.05025000000003,13
149.09145000000004,17
149.1303,31
149.17055000000002,5
149.21030000000005,11
149.2304,12
149.2503,13
149.29030000000003,17
149.33055000000004,31
149.41030000000003,11
149.4304,12
149.4503,13
149.49030000000002,17
149.53030000000004,31
149.61030000000002,11
149.63040000000004,12
149.65030000000004,13
149.6903,17
149.73030000000003,31
149.8103,11
149.8303,12
149.85030000000003,13
149.8903,17
149.93030000000002,31
150.01035000000005,11
150.03035000000003,12
150.05035,13
150.09035000000003,17
150.13040000000004,31
150.17035,5
150.21040000000002,11
150.23035000000002,12
150.25075,13
150.29035000000002,17
150.33055000000004,31
150.4104,11
150.43050000000002,12
150.45055,13
150.4904,17
150.53040000000001,31
150.61050000000003,11
150.6305,12
150.6505,13
150.69060000000005,17
150.73075000000003,31
150.81050000000002,11
150.83055000000004,12
150.85050000000004,13
150.89055000000005,17
150.93045000000004,31
151.0105,11
151.03050000000005,12
151.05050000000003,13
151.0905,17
151.1305,31
151.17055000000002,5
151.21055000000004,11
151.23055000000002,12
151.25055,13
151.2906,17
151.33055000000004,31
151.41055000000003,11
151.43055,12
151.45055,13
151.49065000000004,17
151.53045,31
151.61045000000004,11
151.63055,12
151.65045,13
151.69045000000003,17
151.73085,31
151.81070000000003,11
151.83045,12
151.85050000000004,13
151.89045000000002,17
151.93045000000004,31
152.01045000000002,11
152.03055000000003,12
152.05045000000004,13
152.09045,17
152.13065000000003,31
152.17050000000003,5
152.21060000000003,11
152.2306,12
152.25050000000002,13
152.29070000000004,17
152.33060000000003,31
152.41065,11
152.4306,12
152.45060000000004,13
152.49050000000003,17
152.5309,31
152.61050000000003,11
152.63060000000004,12
152.65060000000003,13
152.69050000000001,17
152.73050000000003,31
152.8106,11
152.83060000000003,12
152.85050000000004,13
152.89055000000005,17
152.93065000000004,31
153.0105,11
153.03060000000002,12
153.05055000000002,13
153.09055000000004,17
153.13055,31
153.17055000000002,5
153.21065000000002,11
153.23070000000004,12
153.25070000000002,13
153.29055000000002,17
153.33065000000002,31
153.41060000000002,11
153.43065000000004,12
153.45060000000004,13
153.49055,17
153.53065,31
153.6106,11
153.63065000000003,12
153.65060000000003,13
153.69060000000005,17
153.73105,31
153.8106,11
153.8307,12
153.85060000000001,13
153.89060000000003,17
153.93070000000003,31
154.0107,11
154.0307,12
154.0506,13
154.09060000000002,17
154.13075,31
154.17065,5
154.2109,11
154.23075000000003,12
154.25065000000004,13
154.29065,17
154.33095,31
154.41075000000004,11
154.43090000000004,12
154.45065000000002,13
154.49075000000002,17
154.53065,31
154.61065,11
154.63075,12
154.65065,13
154.69075,17
154.73075000000003,31
154.81065000000004,11
154.83075,12
154.85080000000002,13
154.89065000000002,17
154.9308,31
155.0107,11
155.03075000000004,12
155.05095000000003,13
155.09065,17
155.131,31
155.17090000000005,5
155.21080000000003,11
155.23080000000002,12
155.2508,13
155.29080000000002,17
155.3307,31
155.41070000000005,11
155.4308,12
155.45085000000003,13
155.49070000000003,17
155.53080000000003,31
155.61070000000004,11
155.6308,12
155.6507,13
155.69075,17
155.73095000000004,31
155.81070000000003,11
155.83080000000004,12
155.85075000000003,13
155.8907,17
155.931,31
156.01105000000004,11
156.03085000000002,12
156.05085,13
156.09095,17
156.13085000000004,31
156.17075000000003,5
156.21080000000003,11
156.23085,12
156.25090000000003,13
156.29075000000003,17
156.33085000000003,31
156.41075000000004,11
156.43085,12
156.45085000000003,13
156.4908,17
156.53080000000003,31
156.61075000000002,11
156.63090000000003,12
156.65080000000003,13
156.69090000000003,17
156.73080000000002,31
156.81090000000003,11
156.8309,12
156.85080000000002,13
156.89080000000004,17
156.9308,31
157.01080000000005,11
157.03085000000002,12
157.0508,13
157.09080000000003,17
157.13085000000004,31
157.17085,5
157.21095,11
157.23090000000005,12
157.25085000000004,13
157.29085,17
157.33100000000005,31
157.41100000000003,11
157.43085,12
157.45125000000004,13
157.49085,17
157.5311,31
157.61155,11
157.6319,12
157.65190000000004,13
157.69085000000004,17
157.73095000000004,31
157.81110000000004,11
157.83095,12
157.85085,13
157.89085000000003,17
157.93085,31
158.01085000000003,11
158.0309,12
158.05085,13
158.0909,17
158.13105000000004,31
158.17120000000003,5
158.21095,11
158.23100000000002,12
158.251,13
158.29105,17
158.33095,31
158.4109,11
158.431,12
158.45090000000002,13
158.49095000000003,17
158.53100000000003,31
158.61095000000003,11
158.631,12
158.65105000000003,13
158.69090000000003,17
158.73095000000004,31
158.81095000000002,11
158.83100000000005,12
158.85095000000004,13
158.89100000000005,17
158.931,31
159.01095,11
159.03105000000002,12
159.05095000000003,13
159.09095,17
159.13115000000002,31
159.17095000000003,5
159.21155000000002,11
159.23225,12
159.25095000000002,13
159.29125000000002,17
159.33105000000003,31
159.41105000000002,11
159.43110000000004,12
159.45125000000004,13
159.49110000000005,17
159.53100000000003,31
159.61100000000002,11
159.63110000000003,12
159.6511,13
159.691,17
159.73100000000002,31
159.811,11
159.83100000000005,12
159.85115000000005,13
159.89205,17
159.931,31
160.01130000000003,11
160.03105000000002,12
160.05120000000002,13
160.09105000000002,17
160.13105000000004,31
160.17105,5
160.21105000000003,11
160.23105,12
160.25110000000004,13
160.29105,17
160.33125000000004,31
160.4111,11
160.43120000000002,12
160.45115,13
160.49110000000005,17
160.5311,31
160.61115000000004,11
160.6312,12
160.65120000000005,13
160.69125,17
160.7313,31
160.81140000000002,11
160.83130000000003,12
160.85120000000003,13
160.89125000000004,17
160.93120000000002,31
161.01115000000001,11
161.03120000000004,12
161.05115000000004,13
161.09120000000004,17
161.1312,31
161.17115000000004,5
161.21110000000002,11
161.23235000000003,12
161.25110000000004,13
161.29120000000003,17
161.33125000000004,31
161.41120000000004,11
161.43125,12
161.45125000000004,13
161.49115000000003,17
161.5311,31
161.61125,11
161.63135000000003,12
161.6511,13
161.69115000000002,17
161.73115000000004,31
161.81125,11
161.83115,12
161.85115000000005,13
161.89115,17
161.9313,31
162.0112,11
162.03125000000003,12
162.05115000000004,13
162.09120000000004,17
162.1312,31
162.17115000000004,5
162.21120000000005,11
162.23120000000003,12
162.2512,13
162.29120000000003,17
162.3312,31
162.41120000000004,11
162.43125,12
162.4512,13
162.49115000000003,17
162.53120000000004,31
162.61120000000003,11
162.6312,12
162.65165000000005,13
162.6912,17
162.73140000000004,31
162.8112,11
162.83130000000003,12
162.85120000000003,13
162.89145000000005,17
162.93120000000002,31
163.0114,11
163.03130000000002,12
163.05120000000002,13
163.09125000000003,17
163.13125,31
163.17135000000005,5
163.21125000000004,11
163.23125000000002,12
163.25130000000004,13
163.29125000000002,17
163.33125000000004,31
163.4113,11
163.43125,12
163.4514,13
163.49125,17
163.53145000000004,31
163.61165000000003,11
163.63135000000003,12
163.65125000000003,13
163.69145,17
163.7313,31
163.81125,11
163.83130000000003,12
163.85135,13
163.89130000000003,17
163.9313,31
164.01130000000003,11
164.03135,12
164.0513,13
164.09135,17
164.13135000000003,31
164.1713,5
164.21135,11
164.23145000000002,12
164.25130000000004,13
164.2913,17
164.33130000000003,31
164.41135,11
164.43140000000002,12
164.45130000000003,13
164.49135000000004,17
164.53145000000004,31
164.6113,11
164.63145,12
164.65135,13
164.69135000000003,17
164.73145000000002,31
164.81135000000003,11
164.83145000000005,12
164.85135,13
164.89145000000005,17
164.93135000000004,31
165.01135000000002,11
165.03145000000004,12
165.05135000000004,13
165.0914,17
165.1314,31
165.17140000000003,5
165.2114,11
165.23140000000004,12
165.25140000000002,13
165.29140000000004,17
165.3314,31
165.41140000000004,11
165.4315,12
165.4514,13
165.49140000000003,17
165.53145000000004,31
165.61140000000003,11
165.6314,12
165.65165000000005,13
165.69140000000002,17
165.73145000000002,31
165.81145,11
165.83145000000005,12
165.85145000000003,13
165.8914,17
165.93140000000002,31
166.01145,11
166.03150000000002,12
166.05140000000003,13
166.09145000000004,17
166.13145,31
166.17145000000002,5
166.21145000000004,11
166.23170000000002,12
166.25145,13
166.29145000000003,17
166.33150000000003,31
166.41145000000003,11
166.4315,12
166.45145,13
166.4915,17
166.53145000000004,31
166.61145000000002,11
166.63160000000002,12
166.65150000000003,13
166.69150000000005,17
166.7315,31
166.8115,11
166.83150000000003,12
166.85145000000003,13
166.89170000000004,17
166.9315,31
167.01150000000004,11
167.0316,12
167.0515,13
167.09150000000002,17
167.13150000000005,31
167.17225000000005,5
167.21155000000002,11
167.23160000000004,12
167.2515,13
167.29165000000003,17
167.33155000000002,31
167.41150000000002,11
167.43165000000002,12
167.45155000000003,13
167.53265000000002,31
167.61155,11
167.63155000000003,12
167.65155000000001,13
167.73155,31
167.85155,13
167.93165000000002,31
168.01155000000003,11
168.05155000000005,13
168.1317,31
168.17160000000004,5
168.2116,11
168.25165,13
168.3316,31
168.4116,11
168.4516,13
168.53170000000003,31
168.61160000000004,11
168.65165000000005,13
168.73175,31
168.81160000000003,11
168.83290000000002,12
168.85160000000005,13
168.93165000000002,31
169.01160000000002,11
169.05195,13
169.13165,31
169.17170000000002,5
169.21165000000005,11
169.25165,13
169.33180000000002,31
169.41170000000002,11
169.45200000000003,13
169.53190000000004,31
169.6117,11
169.63290000000003,12
169.6518,13
169.73170000000002,31
169.8117,11
169.85210000000004,13
169.9319,31
170.01170000000005,11
170.03285000000002,12
170.05175,13
170.13195000000005,31
170.17175,5
170.21175000000002,11
170.23175,12
170.25175000000004,13
170.33195000000003,31
170.41175,11
170.4319,12
170.45180000000002,13
170.53175000000002,31
170.61180000000004,11
170.63185000000001,12
175.05215,13
175.09210000000004,17
175.13205000000002,31
175.17210000000003,5
175.21235000000004,11
175.23210000000003,12
175.25230000000002,13
175.29210000000003,17
175.3321,31
175.41210000000004,11
175.43210000000002,12
175.4521,13
175.49210000000002,17
175.53220000000002,31
175.61230000000003,11
175.63230000000001,12
175.65210000000005,13
175.69220000000004,17
175.73210000000003,31
175.81235,11
175.83220000000003,12
175.85210000000004,13
175.89235,17
175.93210000000002,31
176.0121,11
176.03220000000002,12
176.05210000000002,13
176.0923,17
176.13295000000002,31
176.17235000000002,5
176.21225,11
176.2324,12
176.25225000000003,13
176.29230000000004,17
176.33225000000002,31
176.41230000000004,11
176.4322,12
176.45215000000005,13
176.49225000000004,17
176.53225,31
176.61225000000005,11
176.63215,12
176.65220000000002,13
176.69230000000002,17
176.73215000000002,31
176.8124,11
176.83220000000003,12
176.85230000000004,13
176.8923,17
176.93230000000003,31
177.01220000000004,11
177.03315,12
177.0524,13
177.09235000000004,17
177.13225000000003,31
177.17235000000002,5
177.21225,11
177.2322,12
177.25220000000004,13
177.29225,17
177.33235000000005,31
177.41285000000002,11
177.43225000000004,12
177.45225000000002,13
177.49235000000002,17
177.53245,31
177.61235000000002,11
177.63245000000003,12
177.65240000000003,13
177.69255,17
177.73225,31
177.81245000000004,11
177.83225000000002,12
177.85225,13
177.8925,17
177.93235,31
178.01225000000002,11
178.03235000000004,12
178.0522,13
178.09240000000003,17
178.13230000000001,31
178.1724,5
178.21240000000003,11
178.2324,12
178.25235,13
178.29240000000001,17
178.3323,31
178.41335,11
178.4324,12
178.45255,13
178.49245000000005,17
178.53230000000005,31
178.6124,11
178.63245000000003,12
178.6525,13
178.69245000000004,17
178.7324,31
178.81230000000002,11
178.83240000000004,12
178.85230000000004,13
178.89235,17
178.93250000000003,31
179.0123,11
179.03235000000004,12
179.05235000000002,13
179.09265000000002,17
179.13240000000005,31
179.17235000000002,5
179.2125,11
179.23245,12
179.25340000000003,13
179.29255000000003,17
179.33235000000005,31
179.41240000000002,11
179.43245000000005,12
179.45250000000001,13
179.49235000000002,17
179.53235000000004,31
179.6124,11
179.63240000000005,12
179.65235000000004,13
179.69240000000005,17
179.7324,31
179.8124,11
179.83240000000004,12
179.85240000000002,13
179.89240000000004,17
179.9324,31
180.01240000000004,11
180.0329,12
180.0524,13
180.09245,17
180.13250000000002,31
180.17245,5
180.21245000000002,11
180.23250000000004,12
180.25275000000002,13
180.29350000000002,17
180.33260000000004,31
180.41370000000003,11
180.43255000000002,12
180.45265000000003,13
180.49245000000005,17
180.5327,31
180.61270000000005,11
180.63270000000003,12
180.65260000000004,13
180.69275000000002,17
180.73250000000004,31
180.8126,11
180.83255,12
180.8527,13
180.89255,17
180.9326,31
181.01255,11
181.03260000000003,12
181.0526,13
181.09260000000003,17
181.1326,31
181.17260000000002,5
181.21260000000004,11
181.23280000000003,12
181.25305,13
181.29265,17
181.33260000000004,31
181.41320000000005,11
181.4326,12
181.45265000000003,13
181.49250000000004,17
181.53255000000004,31
181.61250000000004,11
181.63275000000002,12
181.65275,13
181.69265000000004,17
181.73265,31
181.81250000000003,11
181.83275,12
181.8536,13
181.89255,17
181.93250000000003,31
182.01255,11
182.03260000000003,12
182.05255000000002,13
182.09280000000004,17
182.13265000000004,31
182.1729,5
182.21265000000002,11
182.23265,12
182.2526,13
182.29255000000003,17
182.33255,31
182.41275000000005,11
182.43370000000002,12
182.45270000000002,13
182.4926,17
182.53280000000004,31
182.61275000000003,11
182.63270000000003,12
182.65260000000004,13
182.6926,17
182.73260000000002,31
182.81270000000004,11
182.83260000000004,12
182.85260000000002,13
182.89260000000004,17
182.9326,31
183.01260000000005,11
183.03275000000005,12
183.05280000000002,13
183.0927,17
183.13275000000002,31
183.17265,5
183.21265000000002,11
183.23285,12
183.25265000000005,13
183.29275000000004,17
183.33275,31
183.41265,11
183.43265,12
183.45290000000003,13
183.49290000000005,17
183.5329,31
183.61265,11
183.63275000000002,12
183.65330000000003,13
183.69285000000005,17
183.73300000000003,31
183.81275000000002,11
183.83280000000005,12
183.85275000000004,13
183.89265000000003,17
183.93265,31
184.0128,11
184.03275000000005,12
184.05280000000002,13
184.09290000000001,17
184.13285000000005,31
184.17270000000005,5
184.21275,11
184.23280000000003,12
184.25270000000003,13
184.29275000000004,17
184.33265000000003,31
184.41295,11
184.43295000000003,12
184.4528,13
184.49275000000003,17
184.53275000000005,31
184.61295000000004,11
184.62895,12
184.65275,13
184.69340000000003,17
184.7327,31
184.81285,11
184.83285000000004,12
184.85275000000004,13
184.89270000000002,17
184.93300000000002,31
185.013,11
185.03305000000003,12
185.05300000000003,13
185.09275,17
185.1328,31
185.17295000000004,5
185.21290000000002,11
185.23285,12
185.25285,13
185.29280000000003,17
185.33280000000005,31
185.41280000000003,11
185.43290000000005,12
185.4528,13
185.49280000000002,17
185.53280000000004,31
185.61280000000002,11
185.6328,12
185.65280000000004,13
185.6928,17
185.73280000000003,31
185.8128,11
185.83280000000005,12
185.8529,13
185.8928,17
185.93280000000001,31
186.0128,11
186.03285000000002,12
186.05280000000002,13
186.09315,17
186.13285000000005,31
186.17295000000004,5
186.21285000000003,11
186.2331,12
186.25285,13
186.29285000000002,17
186.33285000000004,31
186.41310000000001,11
186.43315000000004,12
186.45285000000004,13
186.49285,17
186.53285000000002,31
186.6129,11
186.63295000000002,12
186.65285000000003,13
186.69285000000005,17
186.73305000000002,31
186.81410000000002,11
186.833,12
186.85285000000002,13
186.89290000000003,17
186.93290000000005,31
187.01285000000004,11
187.03300000000004,12
187.0529,13
187.09290000000001,17
187.13360000000003,31
187.17305000000002,5
187.21290000000002,11
187.23305000000002,12
187.25290000000004,13
187.29300000000003,17
187.33295,31
187.41295,11
187.43295000000003,12
187.45305000000005,13
187.49295000000004,17
187.53300000000004,31
187.61295000000004,11
187.633,12
187.65305000000004,13
187.69295000000002,17
187.73295000000005,31
187.81305,11
187.83295,12
187.85295000000005,13
187.89295,17
187.9333,31
188.01295000000002,11
188.03295,12
188.05320000000003,13
188.09305000000003,17
188.133,31
188.17300000000003,5
188.21300000000005,11
188.23300000000003,12
188.25310000000005,13
188.29300000000003,17
188.333,31
188.41325000000003,11
188.4331,12
188.453,13
188.49315000000004,17
188.53295,31
188.61300000000003,11
188.63335000000004,12
188.65300000000005,13
188.73305000000002,31
188.81335000000004,11
188.83310000000003,12
188.8531,13
188.89325,17
188.93300000000002,31
189.01305000000005,11
189.03310000000002,12
189.05305,13
189.13305,31
189.17305000000002,5
189.21330000000003,11
189.23305000000002,12
189.25315000000003,13
189.29365000000004,17
189.33305000000004,31
189.41315,11
189.4344,12
189.4532,13
189.49305,17
189.53310000000002,31
189.6133,11
189.63330000000005,12
189.6532,13
189.69310000000004,17
189.73320000000004,31
189.81305,11
189.83310000000003,12
189.85325000000003,13
189.89310000000003,17
189.93315000000004,31
190.01310000000004,11
190.03325000000004,12
190.0531,13
190.09315,17
190.13325,31
190.17425,5
190.2132,11
190.23345000000003,12
190.25315000000003,13
190.29315,17
190.33335000000002,31
190.41315,11
190.43315000000004,12
190.45325,13
190.49430000000004,17
190.53330000000003,31
190.61325000000002,11
190.63330000000005,12
190.65325000000004,13
190.69355000000004,17
190.73325000000003,31
190.81325,11
190.8343,12
190.85325000000003,13
190.89335000000003,17
190.93335000000005,31
191.0132,11
191.03330000000003,12
191.05335,13
191.0934,17
191.13330000000005,31
191.1733,5
191.21330000000003,11
191.23335,12
191.2533,13
191.29335,17
191.33335000000002,31
191.41330000000002,11
191.43320000000003,12
191.45335000000003,13
191.53345000000004,31
191.61335,11
191.63320000000002,12
191.6532,13
191.69330000000005,17
191.7333,31
191.81325,11
191.83335000000002,12
191.85335,13
191.89330000000004,17
191.93345000000002,31
192.01340000000002,11
192.03440000000003,12
192.0533,13
192.09325000000004,17
